** CoAP Proxy at: coap://localhost:5683
BasicForwardingProxy2 started.
[DBG] 5242932905708 COAP_TRANSLATED 36465_C1C9C683
[DBG] 5243007782756 HTTP_RECVD_SUCCESS 36453_66C82170
[DBG] 5243007847765 HTTP_TRANSLATED 36453_66C82170
[DBG] 5243012821031 COAP_RECEIVED 36466_C9C410D8
[DBG] 5243012880947 COAP_TRANSLATED 36466_C9C410D8
[DBG] 5243083858660 HTTP_RECVD_SUCCESS 36454_51F13E47
[DBG] 5243083970769 HTTP_TRANSLATED 36454_51F13E47
[DBG] 5243088755186 COAP_RECEIVED 36467_7A7DC8B2
[DBG] 5243088817506 COAP_TRANSLATED 36467_7A7DC8B2
[DBG] 5243159936933 HTTP_RECVD_SUCCESS 36455_C1162DC4
[DBG] 5243160045523 HTTP_TRANSLATED 36455_C1162DC4
[DBG] 5243168703871 COAP_RECEIVED 36468_D85C5297
[DBG] 5243168757334 COAP_TRANSLATED 36468_D85C5297
[DBG] 5243239792258 HTTP_RECVD_SUCCESS 36456_B1335393
[DBG] 5243239857186 HTTP_TRANSLATED 36456_B1335393
[DBG] 5243244906806 COAP_RECEIVED 36469_3497B2D4
[DBG] 5243244962303 COAP_TRANSLATED 36469_3497B2D4
[DBG] 5243315677820 HTTP_RECVD_SUCCESS 36457_1ED659FE
[DBG] 5243315784137 HTTP_TRANSLATED 36457_1ED659FE
[DBG] 5243320866079 COAP_RECEIVED 36470_D747469A
[DBG] 5243320921933 COAP_TRANSLATED 36470_D747469A
[DBG] 5243395754270 HTTP_RECVD_SUCCESS 36458_604ACC94
[DBG] 5243395818129 HTTP_TRANSLATED 36458_604ACC94
[DBG] 5243400819388 COAP_RECEIVED 36471_7B901D0E
[DBG] 5243400872982 COAP_TRANSLATED 36471_7B901D0E
[DBG] 5243471863846 HTTP_RECVD_SUCCESS 36459_0137C212
[DBG] 5243471927591 HTTP_TRANSLATED 36459_0137C212
[DBG] 5243476769321 COAP_RECEIVED 36472_FC44CCED
[DBG] 5243476823877 COAP_TRANSLATED 36472_FC44CCED
[DBG] 5243547965905 HTTP_RECVD_SUCCESS 36460_81DCDEB6
[DBG] 5243548076071 HTTP_TRANSLATED 36460_81DCDEB6
[DBG] 5243556969180 COAP_RECEIVED 36473_A057A3F3
[DBG] 5243557023387 COAP_TRANSLATED 36473_A057A3F3
[DBG] 5243627822220 HTTP_RECVD_SUCCESS 36461_88C09885
[DBG] 5243627884481 HTTP_TRANSLATED 36461_88C09885
[DBG] 5243632946777 COAP_RECEIVED 36474_2AD0B5A9
[DBG] 5243633004458 COAP_TRANSLATED 36474_2AD0B5A9
[DBG] 5243703899724 HTTP_RECVD_SUCCESS 36462_24235696
[DBG] 5243703969817 HTTP_TRANSLATED 36462_24235696
[DBG] 5243708881922 COAP_RECEIVED 36475_C420BF35
[DBG] 5243708936578 COAP_TRANSLATED 36475_C420BF35
[DBG] 5243783761708 HTTP_RECVD_SUCCESS 36463_2D65B080
[DBG] 5243783831097 HTTP_TRANSLATED 36463_2D65B080
[DBG] 5243788843459 COAP_RECEIVED 36476_7CEBF000
[DBG] 5243788907988 COAP_TRANSLATED 36476_7CEBF000
[DBG] 5243860043714 HTTP_RECVD_SUCCESS 36464_F19608B9
[DBG] 5243860120996 HTTP_TRANSLATED 36464_F19608B9
[DBG] 5243864787022 COAP_RECEIVED 36477_0E5FFEE7
[DBG] 5243864842390 COAP_TRANSLATED 36477_0E5FFEE7
[DBG] 5243935871912 HTTP_RECVD_SUCCESS 36465_C1C9C683
[DBG] 5243935942053 HTTP_TRANSLATED 36465_C1C9C683
[DBG] 5243944998718 COAP_RECEIVED 36478_236EAEF9
[DBG] 5243945056316 COAP_TRANSLATED 36478_236EAEF9
[DBG] 5244015931692 HTTP_RECVD_SUCCESS 36466_C9C410D8
[DBG] 5244015993964 HTTP_TRANSLATED 36466_C9C410D8
[DBG] 5244020948818 COAP_RECEIVED 36479_2D89B63A
[DBG] 5244021006594 COAP_TRANSLATED 36479_2D89B63A
[DBG] 5244091802107 HTTP_RECVD_SUCCESS 36467_7A7DC8B2
[DBG] 5244091865021 HTTP_TRANSLATED 36467_7A7DC8B2
[DBG] 5244096896930 COAP_RECEIVED 36480_B00473DD
[DBG] 5244096951328 COAP_TRANSLATED 36480_B00473DD
[DBG] 5244171830885 HTTP_RECVD_SUCCESS 36468_D85C5297
[DBG] 5244171895648 HTTP_TRANSLATED 36468_D85C5297
[DBG] 5244176847326 COAP_RECEIVED 36481_3D2E17DC
[DBG] 5244176901904 COAP_TRANSLATED 36481_3D2E17DC
[DBG] 5244247952593 HTTP_RECVD_SUCCESS 36469_3497B2D4
[DBG] 5244248030506 HTTP_TRANSLATED 36469_3497B2D4
[DBG] 5244252808275 COAP_RECEIVED 36482_4FF4FDDD
[DBG] 5244252870760 COAP_TRANSLATED 36482_4FF4FDDD
[DBG] 5244323839709 HTTP_RECVD_SUCCESS 36470_D747469A
[DBG] 5244323909705 HTTP_TRANSLATED 36470_D747469A
[DBG] 5244333012881 COAP_RECEIVED 36483_3C3710E3
[DBG] 5244333068743 COAP_TRANSLATED 36483_3C3710E3
[DBG] 5244403852800 HTTP_RECVD_SUCCESS 36471_7B901D0E
[DBG] 5244403922608 HTTP_TRANSLATED 36471_7B901D0E
[DBG] 5244408960179 COAP_RECEIVED 36484_45FCD999
[DBG] 5244409015579 COAP_TRANSLATED 36484_45FCD999
[DBG] 5244479896715 HTTP_RECVD_SUCCESS 36472_FC44CCED
[DBG] 5244479996666 HTTP_TRANSLATED 36472_FC44CCED
[DBG] 5244484919005 COAP_RECEIVED 36485_F0131288
[DBG] 5244484974388 COAP_TRANSLATED 36485_F0131288
[DBG] 5244560057846 HTTP_RECVD_SUCCESS 36473_A057A3F3
[DBG] 5244560162449 HTTP_TRANSLATED 36473_A057A3F3
[DBG] 5244564865641 COAP_RECEIVED 36486_EE38B930
[DBG] 5244564919445 COAP_TRANSLATED 36486_EE38B930
[DBG] 5244635964670 HTTP_RECVD_SUCCESS 36474_2AD0B5A9
[DBG] 5244636041615 HTTP_TRANSLATED 36474_2AD0B5A9
[DBG] 5244641068969 COAP_RECEIVED 36487_4AD56339
[DBG] 5244641123424 COAP_TRANSLATED 36487_4AD56339
[DBG] 5244711956712 HTTP_RECVD_SUCCESS 36475_C420BF35
[DBG] 5244712056736 HTTP_TRANSLATED 36475_C420BF35
[DBG] 5244721016924 COAP_RECEIVED 36488_60170D68
[DBG] 5244721070462 COAP_TRANSLATED 36488_60170D68
[DBG] 5244791914211 HTTP_RECVD_SUCCESS 36476_7CEBF000
[DBG] 5244791976666 HTTP_TRANSLATED 36476_7CEBF000
[DBG] 5244796993398 COAP_RECEIVED 36489_02F108F8
[DBG] 5244797050019 COAP_TRANSLATED 36489_02F108F8
[DBG] 5244867964616 HTTP_RECVD_SUCCESS 36477_0E5FFEE7
[DBG] 5244868076171 HTTP_TRANSLATED 36477_0E5FFEE7
[DBG] 5244872930679 COAP_RECEIVED 36490_76F8C76D
[DBG] 5244872985247 COAP_TRANSLATED 36490_76F8C76D
[DBG] 5244948068781 HTTP_RECVD_SUCCESS 36478_236EAEF9
[DBG] 5244948192262 HTTP_TRANSLATED 36478_236EAEF9
[DBG] 5244952882939 COAP_RECEIVED 36491_EE19692A
[DBG] 5244952936655 COAP_TRANSLATED 36491_EE19692A
[DBG] 5245024053206 HTTP_RECVD_SUCCESS 36479_2D89B63A
[DBG] 5245024157744 HTTP_TRANSLATED 36479_2D89B63A
[DBG] 5245029106713 COAP_RECEIVED 36492_D757DD42
[DBG] 5245029164544 COAP_TRANSLATED 36492_D757DD42
[DBG] 5245099916001 HTTP_RECVD_SUCCESS 36480_B00473DD
[DBG] 5245099979105 HTTP_TRANSLATED 36480_B00473DD
[DBG] 5245109042838 COAP_RECEIVED 36493_E7ADFDB0
[DBG] 5245109100022 COAP_TRANSLATED 36493_E7ADFDB0
[DBG] 5245179895246 HTTP_RECVD_SUCCESS 36481_3D2E17DC
[DBG] 5245179966354 HTTP_TRANSLATED 36481_3D2E17DC
[DBG] 5245184993495 COAP_RECEIVED 36494_08FD145D
[DBG] 5245185049451 COAP_TRANSLATED 36494_08FD145D
[DBG] 5245255923342 HTTP_RECVD_SUCCESS 36482_4FF4FDDD
[DBG] 5245255986780 HTTP_TRANSLATED 36482_4FF4FDDD
[DBG] 5245260947615 COAP_RECEIVED 36495_649ABABF
[DBG] 5245261002316 COAP_TRANSLATED 36495_649ABABF
[DBG] 5245336080386 HTTP_RECVD_SUCCESS 36483_3C3710E3
[DBG] 5245336145573 HTTP_TRANSLATED 36483_3C3710E3
[DBG] 5245340899970 COAP_RECEIVED 36496_9D967B32
[DBG] 5245340954578 COAP_TRANSLATED 36496_9D967B32
[DBG] 5245412036475 HTTP_RECVD_SUCCESS 36484_45FCD999
[DBG] 5245412126578 HTTP_TRANSLATED 36484_45FCD999
[DBG] 5245417108254 COAP_RECEIVED 36497_85225741
[DBG] 5245417165007 COAP_TRANSLATED 36497_85225741
[DBG] 5245487935870 HTTP_RECVD_SUCCESS 36485_F0131288
[DBG] 5245487999525 HTTP_TRANSLATED 36485_F0131288
[DBG] 5245497054358 COAP_RECEIVED 36498_E5D373D2
[DBG] 5245497108764 COAP_TRANSLATED 36498_E5D373D2
[DBG] 5245567857498 HTTP_RECVD_SUCCESS 36486_EE38B930
[DBG] 5245567935539 HTTP_TRANSLATED 36486_EE38B930
[DBG] 5245573011688 COAP_RECEIVED 36499_0985A7A9
[DBG] 5245573067910 COAP_TRANSLATED 36499_0985A7A9
[DBG] 5245644104012 HTTP_RECVD_SUCCESS 36487_4AD56339
[DBG] 5245644208627 HTTP_TRANSLATED 36487_4AD56339
[DBG] 5245648975560 COAP_RECEIVED 36500_B389199F
[DBG] 5245649030957 COAP_TRANSLATED 36500_B389199F
[DBG] 5245724062848 HTTP_RECVD_SUCCESS 36488_60170D68
[DBG] 5245724163266 HTTP_TRANSLATED 36488_60170D68
[DBG] 5245729168425 COAP_RECEIVED 36501_F64861B3
[DBG] 5245729225143 COAP_TRANSLATED 36501_F64861B3
[DBG] 5245800048008 HTTP_RECVD_SUCCESS 36489_02F108F8
[DBG] 5245800143193 HTTP_TRANSLATED 36489_02F108F8
[DBG] 5245805116810 COAP_RECEIVED 36502_6BE6BF22
[DBG] 5245805170836 COAP_TRANSLATED 36502_6BE6BF22
[DBG] 5245875975413 HTTP_RECVD_SUCCESS 36490_76F8C76D
[DBG] 5245876098233 HTTP_TRANSLATED 36490_76F8C76D
[DBG] 5245885082739 COAP_RECEIVED 36503_130DC27C
[DBG] 5245885152494 COAP_TRANSLATED 36503_130DC27C
[DBG] 5245955935979 HTTP_RECVD_SUCCESS 36491_EE19692A
[DBG] 5245956039098 HTTP_TRANSLATED 36491_EE19692A
[DBG] 5245961030867 COAP_RECEIVED 36504_7D738800
[DBG] 5245961091470 COAP_TRANSLATED 36504_7D738800
[DBG] 5246032209477 HTTP_RECVD_SUCCESS 36492_D757DD42
[DBG] 5246032273436 HTTP_TRANSLATED 36492_D757DD42
[DBG] 5246032986376 COAP_RECEIVED 36505_9DE5F435
[DBG] 5246033043415 COAP_TRANSLATED 36505_9DE5F435
[DBG] 5246112128814 HTTP_RECVD_SUCCESS 36493_E7ADFDB0
[DBG] 5246112191673 HTTP_TRANSLATED 36493_E7ADFDB0
[DBG] 5246113186463 COAP_RECEIVED 36506_C946130E
[DBG] 5246113241512 COAP_TRANSLATED 36506_C946130E
[DBG] 5246188055887 HTTP_RECVD_SUCCESS 36494_08FD145D
[DBG] 5246188167088 HTTP_TRANSLATED 36494_08FD145D
[DBG] 5246189143203 COAP_RECEIVED 36507_0976B825
[DBG] 5246189199257 COAP_TRANSLATED 36507_0976B825
[DBG] 5246263979685 HTTP_RECVD_SUCCESS 36495_649ABABF
[DBG] 5246264085503 HTTP_TRANSLATED 36495_649ABABF
[DBG] 5246269091429 COAP_RECEIVED 36508_EC7B2C08
[DBG] 5246269160044 COAP_TRANSLATED 36508_EC7B2C08
[DBG] 5246343964897 HTTP_RECVD_SUCCESS 36496_9D967B32
[DBG] 5246344074610 HTTP_TRANSLATED 36496_9D967B32
[DBG] 5246345053832 COAP_RECEIVED 36509_46E6A372
[DBG] 5246345110971 COAP_TRANSLATED 36509_46E6A372
[DBG] 5246420181093 HTTP_RECVD_SUCCESS 36497_85225741
[DBG] 5246420273531 HTTP_TRANSLATED 36497_85225741
[DBG] 5246421001090 COAP_RECEIVED 36510_6D4B23F2
[DBG] 5246421055147 COAP_TRANSLATED 36510_6D4B23F2
[DBG] 5246500140710 HTTP_RECVD_SUCCESS 36498_E5D373D2
[DBG] 5246500203822 HTTP_TRANSLATED 36498_E5D373D2
[DBG] 5246501231691 COAP_RECEIVED 36511_AEFF15E2
[DBG] 5246501289329 COAP_TRANSLATED 36511_AEFF15E2
[DBG] 5246576033724 HTTP_RECVD_SUCCESS 36499_0985A7A9
[DBG] 5246576120828 HTTP_TRANSLATED 36499_0985A7A9
[DBG] 5246577159028 COAP_RECEIVED 36512_734973E7
[DBG] 5246577214112 COAP_TRANSLATED 36512_734973E7
[DBG] 5246651889223 HTTP_RECVD_SUCCESS 36500_B389199F
[DBG] 5246651951693 HTTP_TRANSLATED 36500_B389199F
[DBG] 5246657113868 COAP_RECEIVED 36513_ECB6F50A
[DBG] 5246657169804 COAP_TRANSLATED 36513_ECB6F50A
[DBG] 5246732226040 HTTP_RECVD_SUCCESS 36501_F64861B3
[DBG] 5246732336284 HTTP_TRANSLATED 36501_F64861B3
[DBG] 5246733063649 COAP_RECEIVED 36514_C6C44711
[DBG] 5246733118959 COAP_TRANSLATED 36514_C6C44711
[DBG] 5246808101525 HTTP_RECVD_SUCCESS 36502_6BE6BF22
[DBG] 5246808211448 HTTP_TRANSLATED 36502_6BE6BF22
[DBG] 5246809266230 COAP_RECEIVED 36515_355FF27F
[DBG] 5246809319723 COAP_TRANSLATED 36515_355FF27F
[DBG] 5246888167327 HTTP_RECVD_SUCCESS 36503_130DC27C
[DBG] 5246888236070 HTTP_TRANSLATED 36503_130DC27C
[DBG] 5246889233963 COAP_RECEIVED 36516_DAA51C51
[DBG] 5246889290792 COAP_TRANSLATED 36516_DAA51C51
[DBG] 5246964106502 HTTP_RECVD_SUCCESS 36504_7D738800
[DBG] 5246964203943 HTTP_TRANSLATED 36504_7D738800
[DBG] 5246965176642 COAP_RECEIVED 36517_337347BD
[DBG] 5246965233498 COAP_TRANSLATED 36517_337347BD
[DBG] 5247036036354 HTTP_RECVD_SUCCESS 36505_9DE5F435
[DBG] 5247036134541 HTTP_TRANSLATED 36505_9DE5F435
[DBG] 5247045142455 COAP_RECEIVED 36518_AFFE2A22
[DBG] 5247045202922 COAP_TRANSLATED 36518_AFFE2A22
[DBG] 5247116232973 HTTP_RECVD_SUCCESS 36506_C946130E
[DBG] 5247116296004 HTTP_TRANSLATED 36506_C946130E
[DBG] 5247121082174 COAP_RECEIVED 36519_447D8B4A
[DBG] 5247121138948 COAP_TRANSLATED 36519_447D8B4A
[DBG] 5247192182849 HTTP_RECVD_SUCCESS 36507_0976B825
[DBG] 5247192278621 HTTP_TRANSLATED 36507_0976B825
[DBG] 5247197285098 COAP_RECEIVED 36520_57AD05D6
[DBG] 5247197341220 COAP_TRANSLATED 36520_57AD05D6
[DBG] 5247272231051 HTTP_RECVD_SUCCESS 36508_EC7B2C08
[DBG] 5247272346270 HTTP_TRANSLATED 36508_EC7B2C08
[DBG] 5247277240207 COAP_RECEIVED 36521_EF14B48C
[DBG] 5247277297307 COAP_TRANSLATED 36521_EF14B48C
[DBG] 5247348159650 HTTP_RECVD_SUCCESS 36509_46E6A372
[DBG] 5247348228591 HTTP_TRANSLATED 36509_46E6A372
[DBG] 5247353202426 COAP_RECEIVED 36522_8CF2BD3A
[DBG] 5247353259566 COAP_TRANSLATED 36522_8CF2BD3A
[DBG] 5247424099604 HTTP_RECVD_SUCCESS 36510_6D4B23F2
[DBG] 5247424210833 HTTP_TRANSLATED 36510_6D4B23F2
[DBG] 5247433143990 COAP_RECEIVED 36523_95F4C26F
[DBG] 5247433199731 COAP_TRANSLATED 36523_95F4C26F
[DBG] 5247504259228 HTTP_RECVD_SUCCESS 36511_AEFF15E2
[DBG] 5247504328206 HTTP_TRANSLATED 36511_AEFF15E2
[DBG] 5247509350871 COAP_RECEIVED 36524_6A633AD6
[DBG] 5247509409121 COAP_TRANSLATED 36524_6A633AD6
[DBG] 5247580192549 HTTP_RECVD_SUCCESS 36512_734973E7
[DBG] 5247580257073 HTTP_TRANSLATED 36512_734973E7
[DBG] 5247585301510 COAP_RECEIVED 36525_A8D89452
[DBG] 5247585369769 COAP_TRANSLATED 36525_A8D89452
[DBG] 5247660249290 HTTP_RECVD_SUCCESS 36513_ECB6F50A
[DBG] 5247660319799 HTTP_TRANSLATED 36513_ECB6F50A
[DBG] 5247665259473 COAP_RECEIVED 36526_96D58687
[DBG] 5247665314894 COAP_TRANSLATED 36526_96D58687
[DBG] 5247736037465 HTTP_RECVD_SUCCESS 36514_C6C44711
[DBG] 5247736103685 HTTP_TRANSLATED 36514_C6C44711
[DBG] 5247741203202 COAP_RECEIVED 36527_07090E9C
[DBG] 5247741258682 COAP_TRANSLATED 36527_07090E9C
[DBG] 5247812362979 HTTP_RECVD_SUCCESS 36515_355FF27F
[DBG] 5247812427281 HTTP_TRANSLATED 36515_355FF27F
[DBG] 5247821156675 COAP_RECEIVED 36528_3E6BB1E0
[DBG] 5247821212802 COAP_TRANSLATED 36528_3E6BB1E0
[DBG] 5247892280570 HTTP_RECVD_SUCCESS 36516_DAA51C51
[DBG] 5247892345601 HTTP_TRANSLATED 36516_DAA51C51
[DBG] 5247897376761 COAP_RECEIVED 36529_171C3837
[DBG] 5247897431933 COAP_TRANSLATED 36529_171C3837
[DBG] 5247968273519 HTTP_RECVD_SUCCESS 36517_337347BD
[DBG] 5247968372545 HTTP_TRANSLATED 36517_337347BD
[DBG] 5247973318232 COAP_RECEIVED 36530_8DDACDBB
[DBG] 5247973383707 COAP_TRANSLATED 36530_8DDACDBB
[DBG] 5248048228280 HTTP_RECVD_SUCCESS 36518_AFFE2A22
[DBG] 5248048300497 HTTP_TRANSLATED 36518_AFFE2A22
[DBG] 5248053273201 COAP_RECEIVED 36531_DE069256
[DBG] 5248053331095 COAP_TRANSLATED 36531_DE069256
[DBG] 5248124018951 HTTP_RECVD_SUCCESS 36519_447D8B4A
[DBG] 5248124113341 HTTP_TRANSLATED 36519_447D8B4A
[DBG] 5248129228148 COAP_RECEIVED 36532_C34AF644
[DBG] 5248129285262 COAP_TRANSLATED 36532_C34AF644
[DBG] 5248200379448 HTTP_RECVD_SUCCESS 36520_57AD05D6
[DBG] 5248200442174 HTTP_TRANSLATED 36520_57AD05D6
[DBG] 5248209438409 COAP_RECEIVED 36533_33E6E33C
[DBG] 5248209493216 COAP_TRANSLATED 36533_33E6E33C
[DBG] 5248280296389 HTTP_RECVD_SUCCESS 36521_EF14B48C
[DBG] 5248280361901 HTTP_TRANSLATED 36521_EF14B48C
[DBG] 5248285382572 COAP_RECEIVED 36534_DF4EC6E5
[DBG] 5248285438802 COAP_TRANSLATED 36534_DF4EC6E5
[DBG] 5248356327717 HTTP_RECVD_SUCCESS 36522_8CF2BD3A
[DBG] 5248356425484 HTTP_TRANSLATED 36522_8CF2BD3A
[DBG] 5248361341086 COAP_RECEIVED 36535_29FB0758
[DBG] 5248361395928 COAP_TRANSLATED 36535_29FB0758
[DBG] 5248436237194 HTTP_RECVD_SUCCESS 36523_95F4C26F
[DBG] 5248436302791 HTTP_TRANSLATED 36523_95F4C26F
[DBG] 5248441289520 COAP_RECEIVED 36536_2E895754
[DBG] 5248441347566 COAP_TRANSLATED 36536_2E895754
[DBG] 5248512474646 HTTP_RECVD_SUCCESS 36524_6A633AD6
[DBG] 5248512538885 HTTP_TRANSLATED 36524_6A633AD6
[DBG] 5248517240250 COAP_RECEIVED 36537_206D8F0D
[DBG] 5248517294202 COAP_TRANSLATED 36537_206D8F0D
[DBG] 5248588345222 HTTP_RECVD_SUCCESS 36525_A8D89452
[DBG] 5248588409046 HTTP_TRANSLATED 36525_A8D89452
[DBG] 5248597441866 COAP_RECEIVED 36538_C5794AA9
[DBG] 5248597496848 COAP_TRANSLATED 36538_C5794AA9
[DBG] 5248668332054 HTTP_RECVD_SUCCESS 36526_96D58687
[DBG] 5248668428441 HTTP_TRANSLATED 36526_96D58687
[DBG] 5248673396168 COAP_RECEIVED 36539_20F14E8A
[DBG] 5248673451646 COAP_TRANSLATED 36539_20F14E8A
[DBG] 5248744240027 HTTP_RECVD_SUCCESS 36527_07090E9C
[DBG] 5248744311419 HTTP_TRANSLATED 36527_07090E9C
[DBG] 5248749351751 COAP_RECEIVED 36540_BFAFC68C
[DBG] 5248749408309 COAP_TRANSLATED 36540_BFAFC68C
[DBG] 5248824263979 HTTP_RECVD_SUCCESS 36528_3E6BB1E0
[DBG] 5248824327281 HTTP_TRANSLATED 36528_3E6BB1E0
[DBG] 5248829302610 COAP_RECEIVED 36541_E878E84C
[DBG] 5248829357652 COAP_TRANSLATED 36541_E878E84C
[DBG] 5248900476772 HTTP_RECVD_SUCCESS 36529_171C3837
[DBG] 5248900563784 HTTP_TRANSLATED 36529_171C3837
[DBG] 5248905515853 COAP_RECEIVED 36542_AFB40C9F
[DBG] 5248905571710 COAP_TRANSLATED 36542_AFB40C9F
[DBG] 5248976413537 HTTP_RECVD_SUCCESS 36530_8DDACDBB
[DBG] 5248976476242 HTTP_TRANSLATED 36530_8DDACDBB
[DBG] 5248985460834 COAP_RECEIVED 36543_4D4599CB
[DBG] 5248985517555 COAP_TRANSLATED 36543_4D4599CB
[DBG] 5249056389476 HTTP_RECVD_SUCCESS 36531_DE069256
[DBG] 5249056452671 HTTP_TRANSLATED 36531_DE069256
[DBG] 5249061434530 COAP_RECEIVED 36544_FF4B4F3E
[DBG] 5249061494409 COAP_TRANSLATED 36544_FF4B4F3E
[DBG] 5249132226999 HTTP_RECVD_SUCCESS 36532_C34AF644
[DBG] 5249132326249 HTTP_TRANSLATED 36532_C34AF644
[DBG] 5249137370253 COAP_RECEIVED 36545_306623BF
[DBG] 5249137424889 COAP_TRANSLATED 36545_306623BF
[DBG] 5249212496003 HTTP_RECVD_SUCCESS 36533_33E6E33C
[DBG] 5249212597794 HTTP_TRANSLATED 36533_33E6E33C
[DBG] 5249217314579 COAP_RECEIVED 36546_A619664F
[DBG] 5249217368130 COAP_TRANSLATED 36546_A619664F
[DBG] 5249288453135 HTTP_RECVD_SUCCESS 36534_DF4EC6E5
[DBG] 5249288518322 HTTP_TRANSLATED 36534_DF4EC6E5
[DBG] 5249293525856 COAP_RECEIVED 36547_B43C7ABA
[DBG] 5249293591038 COAP_TRANSLATED 36547_B43C7ABA
[DBG] 5249364402958 HTTP_RECVD_SUCCESS 36535_29FB0758
[DBG] 5249364508330 HTTP_TRANSLATED 36535_29FB0758
[DBG] 5249373483615 COAP_RECEIVED 36548_C45BE839
[DBG] 5249373539218 COAP_TRANSLATED 36548_C45BE839
[DBG] 5249444344796 HTTP_RECVD_SUCCESS 36536_2E895754
[DBG] 5249444407542 HTTP_TRANSLATED 36536_2E895754
[DBG] 5249449429354 COAP_RECEIVED 36549_B67D45CC
[DBG] 5249449484325 COAP_TRANSLATED 36549_B67D45CC
[DBG] 5249520283733 HTTP_RECVD_SUCCESS 36537_206D8F0D
[DBG] 5249520345379 HTTP_TRANSLATED 36537_206D8F0D
[DBG] 5249525381728 COAP_RECEIVED 36550_B8EEB2B8
[DBG] 5249525435823 COAP_TRANSLATED 36550_B8EEB2B8
[DBG] 5249600495436 HTTP_RECVD_SUCCESS 36538_C5794AA9
[DBG] 5249600557429 HTTP_TRANSLATED 36538_C5794AA9
[DBG] 5249605584735 COAP_RECEIVED 36551_EC54D362
[DBG] 5249605639882 COAP_TRANSLATED 36551_EC54D362
[DBG] 5249676390424 HTTP_RECVD_SUCCESS 36539_20F14E8A
[DBG] 5249676490308 HTTP_TRANSLATED 36539_20F14E8A
[DBG] 5249681561737 COAP_RECEIVED 36552_273B58FE
[DBG] 5249681623357 COAP_TRANSLATED 36552_273B58FE
[DBG] 5249752355930 HTTP_RECVD_SUCCESS 36540_BFAFC68C
[DBG] 5249752419034 HTTP_TRANSLATED 36540_BFAFC68C
[DBG] 5249761493382 COAP_RECEIVED 36553_3306AF08
[DBG] 5249761547529 COAP_TRANSLATED 36553_3306AF08
[DBG] 5249832338683 HTTP_RECVD_SUCCESS 36541_E878E84C
[DBG] 5249832439208 HTTP_TRANSLATED 36541_E878E84C
[DBG] 5249837447798 COAP_RECEIVED 36554_4891A069
[DBG] 5249837501775 COAP_TRANSLATED 36554_4891A069
[DBG] 5249908539311 HTTP_RECVD_SUCCESS 36542_AFB40C9F
[DBG] 5249908602859 HTTP_TRANSLATED 36542_AFB40C9F
[DBG] 5249913404238 COAP_RECEIVED 36555_5F424BF7
[DBG] 5249913460708 COAP_TRANSLATED 36555_5F424BF7
[DBG] 5249988572515 HTTP_RECVD_SUCCESS 36543_4D4599CB
[DBG] 5249988642243 HTTP_TRANSLATED 36543_4D4599CB
[DBG] 5249993614343 COAP_RECEIVED 36556_6522A096
[DBG] 5249993669109 COAP_TRANSLATED 36556_6522A096
[DBG] 5250064486849 HTTP_RECVD_SUCCESS 36544_FF4B4F3E
[DBG] 5250064550454 HTTP_TRANSLATED 36544_FF4B4F3E
[DBG] 5250069556823 COAP_RECEIVED 36557_F3AC6535
[DBG] 5250069611805 COAP_TRANSLATED 36557_F3AC6535
[DBG] 5250140411672 HTTP_RECVD_SUCCESS 36545_306623BF
[DBG] 5250140475432 HTTP_TRANSLATED 36545_306623BF
[DBG] 5250149508597 COAP_RECEIVED 36558_ACEE8DAE
[DBG] 5250149563305 COAP_TRANSLATED 36558_ACEE8DAE
[DBG] 5250220391760 HTTP_RECVD_SUCCESS 36546_A619664F
[DBG] 5250220456686 HTTP_TRANSLATED 36546_A619664F
[DBG] 5250225468839 COAP_RECEIVED 36559_FC409A25
[DBG] 5250225525004 COAP_TRANSLATED 36559_FC409A25
[DBG] 5250296569524 HTTP_RECVD_SUCCESS 36547_B43C7ABA
[DBG] 5250296632947 HTTP_TRANSLATED 36547_B43C7ABA
[DBG] 5250301416863 COAP_RECEIVED 36560_B40938C6
[DBG] 5250301472466 COAP_TRANSLATED 36560_B40938C6
[DBG] 5250376601398 HTTP_RECVD_SUCCESS 36548_C45BE839
[DBG] 5250376699806 HTTP_TRANSLATED 36548_C45BE839
[DBG] 5250381623333 COAP_RECEIVED 36561_D88CA550
[DBG] 5250381678014 COAP_TRANSLATED 36561_D88CA550
[DBG] 5250452477834 HTTP_RECVD_SUCCESS 36549_B67D45CC
[DBG] 5250452575132 HTTP_TRANSLATED 36549_B67D45CC
[DBG] 5250457575930 COAP_RECEIVED 36562_0462EC7C
[DBG] 5250457630418 COAP_TRANSLATED 36562_0462EC7C
[DBG] 5250528428426 HTTP_RECVD_SUCCESS 36550_B8EEB2B8
[DBG] 5250528513722 HTTP_TRANSLATED 36550_B8EEB2B8
[DBG] 5250537533893 COAP_RECEIVED 36563_16F2EADD
[DBG] 5250537589622 COAP_TRANSLATED 36563_16F2EADD
[DBG] 5250608612072 HTTP_RECVD_SUCCESS 36551_EC54D362
[DBG] 5250608709101 HTTP_TRANSLATED 36551_EC54D362
[DBG] 5250613482088 COAP_RECEIVED 36564_1F063831
[DBG] 5250613536318 COAP_TRANSLATED 36564_1F063831
[DBG] 5250684637854 HTTP_RECVD_SUCCESS 36552_273B58FE
[DBG] 5250684700524 HTTP_TRANSLATED 36552_273B58FE
[DBG] 5250689434035 COAP_RECEIVED 36565_52A6C1B4
